ModelID,Scope,FixedEffects,Predictors,Formula,AUC,LogLoss
mod_2832,Africa,C(Continent),"['CLIMATIC_lag1', 'ECOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECOLOGICAL_lag4 + C(Continent),0.561352706586124,0.6578527952832524
mod_2833,Africa,C(Continent),"['CLIMATIC_lag1', 'ECOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECOLOGICAL_lag5 + C(Continent),0.5588155701327099,0.6642506724699739
mod_2834,Africa,C(Continent),"['CLIMATIC_lag1', 'ECONOMIC_lag1']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECONOMIC_lag1 + C(Continent),0.594126229270846,0.6359166298520561
mod_2835,Africa,C(Continent),"['CLIMATIC_lag1', 'ECONOMIC_lag2']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECONOMIC_lag2 + C(Continent),0.5894963558785702,0.6368713404802977
mod_2836,Africa,C(Continent),"['CLIMATIC_lag1', 'ECONOMIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECONOMIC_lag3 + C(Continent),0.5888712241653418,0.6419057093663768
mod_2837,Africa,C(Continent),"['CLIMATIC_lag1', 'ECONOMIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECONOMIC_lag4 + C(Continent),0.5796263171270502,0.6538859875977533
mod_2838,Africa,C(Continent),"['CLIMATIC_lag1', 'ECONOMIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECONOMIC_lag5 + C(Continent),0.5806569461583425,0.6606095862913068
mod_2839,Africa,C(Continent),"['CLIMATIC_lag1', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag1 + GEOPHYSICAL_lag1 + C(Continent),0.5835681430910247,0.6379183797737333
mod_2840,Africa,C(Continent),"['CLIMATIC_lag1', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag1 + GEOPHYSICAL_lag2 + C(Continent),0.5813057591409264,0.6392078076670648
mod_2841,Africa,C(Continent),"['CLIMATIC_lag1', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag1 + GEOPHYSICAL_lag3 + C(Continent),0.5829664793210776,0.6438169384374909
mod_2842,Africa,C(Continent),"['CLIMATIC_lag1', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag1 + GEOPHYSICAL_lag4 + C(Continent),0.5669413328641527,0.6571910925130001
mod_2843,Africa,C(Continent),"['CLIMATIC_lag1', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag1 + GEOPHYSICAL_lag5 + C(Continent),0.553457383472971,0.6653943194148005
mod_2844,Africa,C(Continent),"['CLIMATIC_lag1', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag1 + TECHNOLOGICAL_lag1 + C(Continent),0.6051687845949949,0.6330611340023807
mod_2845,Africa,C(Continent),"['CLIMATIC_lag1', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag1 + TECHNOLOGICAL_lag2 + C(Continent),0.5879305065022559,0.6372762957954535
mod_2846,Africa,C(Continent),"['CLIMATIC_lag1', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag1 + TECHNOLOGICAL_lag3 + C(Continent),0.5912940280794464,0.6413516086978501
mod_2847,Africa,C(Continent),"['CLIMATIC_lag1', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag1 + TECHNOLOGICAL_lag4 + C(Continent),0.5851318593239888,0.6493285566207736
mod_2848,Africa,C(Continent),"['CLIMATIC_lag1', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag1 + TECHNOLOGICAL_lag5 + C(Continent),0.5670395748089455,0.6586409837765602
mod_2849,Africa,C(Continent),"['CLIMATIC_lag2', 'CLIMATIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + CLIMATIC_lag3 + C(Continent),0.5728834053606215,0.6458196212286821
mod_2850,Africa,C(Continent),"['CLIMATIC_lag2', 'CLIMATIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + CLIMATIC_lag4 + C(Continent),0.5659150000977461,0.6572825319369734
mod_2851,Africa,C(Continent),"['CLIMATIC_lag2', 'CLIMATIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + CLIMATIC_lag5 + C(Continent),0.5502099976185837,0.6651425381284176
mod_2852,Africa,C(Continent),"['CLIMATIC_lag2', 'CONFLICTS_lag1']",Infectious_disease_binary ~ CLIMATIC_lag2 + CONFLICTS_lag1 + C(Continent),0.5546128248576035,0.6399903435949356
mod_2853,Africa,C(Continent),"['CLIMATIC_lag2', 'CONFLICTS_lag2']",Infectious_disease_binary ~ CLIMATIC_lag2 + CONFLICTS_lag2 + C(Continent),0.5495314701018721,0.6399001557980031
mod_2854,Africa,C(Continent),"['CLIMATIC_lag2', 'CONFLICTS_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + CONFLICTS_lag3 + C(Continent),0.5505071766049396,0.6457104277696125
mod_2855,Africa,C(Continent),"['CLIMATIC_lag2', 'CONFLICTS_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + CONFLICTS_lag4 + C(Continent),0.5436460227161654,0.6570895531949311
mod_2856,Africa,C(Continent),"['CLIMATIC_lag2', 'CONFLICTS_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + CONFLICTS_lag5 + C(Continent),0.5273348704293044,0.6647609668598028
mod_2857,Africa,C(Continent),"['CLIMATIC_lag2', 'ECOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECOLOGICAL_lag1 + C(Continent),0.5783006349141538,0.6399368352253971
mod_2858,Africa,C(Continent),"['CLIMATIC_lag2', 'ECOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECOLOGICAL_lag2 + C(Continent),0.5821019537390524,0.6393577188598515
mod_2859,Africa,C(Continent),"['CLIMATIC_lag2', 'ECOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECOLOGICAL_lag3 + C(Continent),0.5747553684587653,0.6454764162578029
mod_2860,Africa,C(Continent),"['CLIMATIC_lag2', 'ECOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECOLOGICAL_lag4 + C(Continent),0.5633222880378472,0.6574609144783582
mod_2861,Africa,C(Continent),"['CLIMATIC_lag2', 'ECOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECOLOGICAL_lag5 + C(Continent),0.5592377302937801,0.6645119887507445
mod_2862,Africa,C(Continent),"['CLIMATIC_lag2', 'ECONOMIC_lag1']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECONOMIC_lag1 + C(Continent),0.5886981197558336,0.6382981630565887
mod_2863,Africa,C(Continent),"['CLIMATIC_lag2', 'ECONOMIC_lag2']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECONOMIC_lag2 + C(Continent),0.5835126472449625,0.637075530455009
mod_2864,Africa,C(Continent),"['CLIMATIC_lag2', 'ECONOMIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECONOMIC_lag3 + C(Continent),0.5844398665442577,0.642805799625454
mod_2865,Africa,C(Continent),"['CLIMATIC_lag2', 'ECONOMIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECONOMIC_lag4 + C(Continent),0.5829252438762145,0.6532586102155616
mod_2866,Africa,C(Continent),"['CLIMATIC_lag2', 'ECONOMIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECONOMIC_lag5 + C(Continent),0.5774690957112858,0.6602654571839812
mod_2867,Africa,C(Continent),"['CLIMATIC_lag2', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag2 + GEOPHYSICAL_lag1 + C(Continent),0.5828144458281445,0.6390113964639605
mod_2868,Africa,C(Continent),"['CLIMATIC_lag2', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag2 + GEOPHYSICAL_lag2 + C(Continent),0.5768674846375272,0.6399784156410107
mod_2869,Africa,C(Continent),"['CLIMATIC_lag2', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + GEOPHYSICAL_lag3 + C(Continent),0.5805727848809871,0.6443779286023524
mod_2870,Africa,C(Continent),"['CLIMATIC_lag2', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + GEOPHYSICAL_lag4 + C(Continent),0.5660909428577013,0.6567702998633306
mod_2871,Africa,C(Continent),"['CLIMATIC_lag2', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + GEOPHYSICAL_lag5 + C(Continent),0.554196163754844,0.6651980313272818
mod_2872,Africa,C(Continent),"['CLIMATIC_lag2', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag2 + TECHNOLOGICAL_lag1 + C(Continent),0.599534532388788,0.634951638183249
mod_2873,Africa,C(Continent),"['CLIMATIC_lag2', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag2 + TECHNOLOGICAL_lag2 + C(Continent),0.5869015780985241,0.6379689822479423
mod_2874,Africa,C(Continent),"['CLIMATIC_lag2', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + TECHNOLOGICAL_lag3 + C(Continent),0.5926532165968785,0.6422471599810942
mod_2875,Africa,C(Continent),"['CLIMATIC_lag2', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + TECHNOLOGICAL_lag4 + C(Continent),0.5882059703243212,0.6495315073190122
mod_2876,Africa,C(Continent),"['CLIMATIC_lag2', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + TECHNOLOGICAL_lag5 + C(Continent),0.574941547054621,0.6585451441064236
mod_2877,Africa,C(Continent),"['CLIMATIC_lag3', 'CLIMATIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + CLIMATIC_lag4 + C(Continent),0.5181172169765215,0.6632746478712701
mod_2878,Africa,C(Continent),"['CLIMATIC_lag3', 'CLIMATIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + CLIMATIC_lag5 + C(Continent),0.5227181702063173,0.6695463274437995
mod_2879,Africa,C(Continent),"['CLIMATIC_lag3', 'CONFLICTS_lag1']",Infectious_disease_binary ~ CLIMATIC_lag3 + CONFLICTS_lag1 + C(Continent),0.5510423430887391,0.6523659736413328
mod_2880,Africa,C(Continent),"['CLIMATIC_lag3', 'CONFLICTS_lag2']",Infectious_disease_binary ~ CLIMATIC_lag3 + CONFLICTS_lag2 + C(Continent),0.4980115990057995,0.6523671848391255
mod_2881,Africa,C(Continent),"['CLIMATIC_lag3', 'CONFLICTS_lag3']",Infectious_disease_binary ~ CLIMATIC_lag3 + CONFLICTS_lag3 + C(Continent),0.5058241339931481,0.6523595684478913
mod_2882,Africa,C(Continent),"['CLIMATIC_lag3', 'CONFLICTS_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + CONFLICTS_lag4 + C(Continent),0.49664242566418393,0.6630455594672261
mod_2883,Africa,C(Continent),"['CLIMATIC_lag3', 'CONFLICTS_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + CONFLICTS_lag5 + C(Continent),0.48798737849364593,0.6694958410544826
mod_2884,Africa,C(Continent),"['CLIMATIC_lag3', 'ECOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECOLOGICAL_lag1 + C(Continent),0.5288631630802302,0.6523161148475485
mod_2885,Africa,C(Continent),"['CLIMATIC_lag3', 'ECOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECOLOGICAL_lag2 + C(Continent),0.5402897512259567,0.6513823182507265
mod_2886,Africa,C(Continent),"['CLIMATIC_lag3', 'ECOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECOLOGICAL_lag3 + C(Continent),0.5310015898251192,0.6520899761653259
mod_2887,Africa,C(Continent),"['CLIMATIC_lag3', 'ECOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECOLOGICAL_lag4 + C(Continent),0.5233686196313021,0.6631017130018177
mod_2888,Africa,C(Continent),"['CLIMATIC_lag3', 'ECOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECOLOGICAL_lag5 + C(Continent),0.521603234396311,0.6687897611339669
mod_2889,Africa,C(Continent),"['CLIMATIC_lag3', 'ECONOMIC_lag1']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECONOMIC_lag1 + C(Continent),0.5515170514342014,0.6511405471039632
mod_2890,Africa,C(Continent),"['CLIMATIC_lag3', 'ECONOMIC_lag2']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECONOMIC_lag2 + C(Continent),0.5538749188293514,0.649985980348766
mod_2891,Africa,C(Continent),"['CLIMATIC_lag3', 'ECONOMIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECONOMIC_lag3 + C(Continent),0.5546340043440292,0.649822869745242
mod_2892,Africa,C(Continent),"['CLIMATIC_lag3', 'ECONOMIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECONOMIC_lag4 + C(Continent),0.5492566418391883,0.6600164944852928
mod_2893,Africa,C(Continent),"['CLIMATIC_lag3', 'ECONOMIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECONOMIC_lag5 + C(Continent),0.5548456409257215,0.6654195746255294
mod_2894,Africa,C(Continent),"['CLIMATIC_lag3', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag3 + GEOPHYSICAL_lag1 + C(Continent),0.538355090799167,0.6516185524523954
mod_2895,Africa,C(Continent),"['CLIMATIC_lag3', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag3 + GEOPHYSICAL_lag2 + C(Continent),0.5306791464206545,0.652251018726888
mod_2896,Africa,C(Continent),"['CLIMATIC_lag3', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag3 + GEOPHYSICAL_lag3 + C(Continent),0.534409637475089,0.651626410549253
mod_2897,Africa,C(Continent),"['CLIMATIC_lag3', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + GEOPHYSICAL_lag4 + C(Continent),0.5154658573299709,0.6627924287009106
mod_2898,Africa,C(Continent),"['CLIMATIC_lag3', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + GEOPHYSICAL_lag5 + C(Continent),0.5139664653287437,0.6696406659432449
mod_2899,Africa,C(Continent),"['CLIMATIC_lag3', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag3 + TECHNOLOGICAL_lag1 + C(Continent),0.5739873261828523,0.6447967996119356
mod_2900,Africa,C(Continent),"['CLIMATIC_lag3', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag3 + TECHNOLOGICAL_lag2 + C(Continent),0.5565507512483485,0.6486422910127184
mod_2901,Africa,C(Continent),"['CLIMATIC_lag3', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag3 + TECHNOLOGICAL_lag3 + C(Continent),0.5590160997783202,0.6467214132066283
mod_2902,Africa,C(Continent),"['CLIMATIC_lag3', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + TECHNOLOGICAL_lag4 + C(Continent),0.5693947569057534,0.6523106228088776
mod_2903,Africa,C(Continent),"['CLIMATIC_lag3', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + TECHNOLOGICAL_lag5 + C(Continent),0.5496714727977312,0.6610606086465279
mod_2904,Africa,C(Continent),"['CLIMATIC_lag4', 'CLIMATIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + CLIMATIC_lag5 + C(Continent),0.5304550670043948,0.6697803466509644
mod_2905,Africa,C(Continent),"['CLIMATIC_lag4', 'CONFLICTS_lag1']",Infectious_disease_binary ~ CLIMATIC_lag4 + CONFLICTS_lag1 + C(Continent),0.5530076437354603,0.6636109316663951
mod_2906,Africa,C(Continent),"['CLIMATIC_lag4', 'CONFLICTS_lag2']",Infectious_disease_binary ~ CLIMATIC_lag4 + CONFLICTS_lag2 + C(Continent),0.4829750943248685,0.6637074045649285
mod_2907,Africa,C(Continent),"['CLIMATIC_lag4', 'CONFLICTS_lag3']",Infectious_disease_binary ~ CLIMATIC_lag4 + CONFLICTS_lag3 + C(Continent),0.4893652376204719,0.6637109944410319
mod_2908,Africa,C(Continent),"['CLIMATIC_lag4', 'CONFLICTS_lag4']",Infectious_disease_binary ~ CLIMATIC_lag4 + CONFLICTS_lag4 + C(Continent),0.4997092057161848,0.6634890123953981
mod_2909,Africa,C(Continent),"['CLIMATIC_lag4', 'CONFLICTS_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + CONFLICTS_lag5 + C(Continent),0.4813248251823948,0.669898953417179
mod_2910,Africa,C(Continent),"['CLIMATIC_lag4', 'ECOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECOLOGICAL_lag1 + C(Continent),0.5201014603249076,0.6636013468594677
mod_2911,Africa,C(Continent),"['CLIMATIC_lag4', 'ECOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECOLOGICAL_lag2 + C(Continent),0.5297343264324673,0.6629697932831214
mod_2912,Africa,C(Continent),"['CLIMATIC_lag4', 'ECOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECOLOGICAL_lag3 + C(Continent),0.5243094246671749,0.6635223432046027
mod_2913,Africa,C(Continent),"['CLIMATIC_lag4', 'ECOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECOLOGICAL_lag4 + C(Continent),0.5270634175903661,0.6635240375235535
mod_2914,Africa,C(Continent),"['CLIMATIC_lag4', 'ECOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECOLOGICAL_lag5 + C(Continent),0.5272536857829447,0.6691357935581225
mod_2915,Africa,C(Continent),"['CLIMATIC_lag4', 'ECONOMIC_lag1']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECONOMIC_lag1 + C(Continent),0.5462680585693899,0.6614926620085256
mod_2916,Africa,C(Continent),"['CLIMATIC_lag4', 'ECONOMIC_lag2']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECONOMIC_lag2 + C(Continent),0.5507961409887984,0.6602736664600808
mod_2917,Africa,C(Continent),"['CLIMATIC_lag4', 'ECONOMIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECONOMIC_lag3 + C(Continent),0.5465832893476433,0.6611888706179526
mod_2918,Africa,C(Continent),"['CLIMATIC_lag4', 'ECONOMIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECONOMIC_lag4 + C(Continent),0.5509012179148828,0.6604507773179108
mod_2919,Africa,C(Continent),"['CLIMATIC_lag4', 'ECONOMIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECONOMIC_lag5 + C(Continent),0.5602173583598536,0.6660733017729921
mod_2920,Africa,C(Continent),"['CLIMATIC_lag4', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag4 + GEOPHYSICAL_lag1 + C(Continent),0.5278551600101655,0.6631367570605325
mod_2921,Africa,C(Continent),"['CLIMATIC_lag4', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag4 + GEOPHYSICAL_lag2 + C(Continent),0.5229971849158407,0.6635966441928991
mod_2922,Africa,C(Continent),"['CLIMATIC_lag4', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag4 + GEOPHYSICAL_lag3 + C(Continent),0.521706938009501,0.6632124011864394
mod_2923,Africa,C(Continent),"['CLIMATIC_lag4', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag4 + GEOPHYSICAL_lag4 + C(Continent),0.5203458252692901,0.6633134728543186
mod_2924,Africa,C(Continent),"['CLIMATIC_lag4', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + GEOPHYSICAL_lag5 + C(Continent),0.5125430278625707,0.6699998913622207
mod_2925,Africa,C(Continent),"['CLIMATIC_lag4', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag4 + TECHNOLOGICAL_lag1 + C(Continent),0.5667922702480793,0.6562086223190906
mod_2926,Africa,C(Continent),"['CLIMATIC_lag4', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag4 + TECHNOLOGICAL_lag2 + C(Continent),0.5339325161769592,0.6598197747570881
mod_2927,Africa,C(Continent),"['CLIMATIC_lag4', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag4 + TECHNOLOGICAL_lag3 + C(Continent),0.5398803589232304,0.658050414318394
mod_2928,Africa,C(Continent),"['CLIMATIC_lag4', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag4 + TECHNOLOGICAL_lag4 + C(Continent),0.5694949465329501,0.6519861666216412
mod_2929,Africa,C(Continent),"['CLIMATIC_lag4', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + TECHNOLOGICAL_lag5 + C(Continent),0.5470789764239788,0.660649972098363
mod_2930,Africa,C(Continent),"['CLIMATIC_lag5', 'CONFLICTS_lag1']",Infectious_disease_binary ~ CLIMATIC_lag5 + CONFLICTS_lag1 + C(Continent),0.5652941049122123,0.6693005416352699
mod_2931,Africa,C(Continent),"['CLIMATIC_lag5', 'CONFLICTS_lag2']",Infectious_disease_binary ~ CLIMATIC_lag5 + CONFLICTS_lag2 + C(Continent),0.5673724318590201,0.6697554185818241
mod_2932,Africa,C(Continent),"['CLIMATIC_lag5', 'CONFLICTS_lag3']",Infectious_disease_binary ~ CLIMATIC_lag5 + CONFLICTS_lag3 + C(Continent),0.49963737524626006,0.6697892271088722
mod_2933,Africa,C(Continent),"['CLIMATIC_lag5', 'CONFLICTS_lag4']",Infectious_disease_binary ~ CLIMATIC_lag5 + CONFLICTS_lag4 + C(Continent),0.5038562707020847,0.6696285830704969
mod_2934,Africa,C(Continent),"['CLIMATIC_lag5', 'CONFLICTS_lag5']",Infectious_disease_binary ~ CLIMATIC_lag5 + CONFLICTS_lag5 + C(Continent),0.4983438332142625,0.6696339035980284
mod_2935,Africa,C(Continent),"['CLIMATIC_lag5', 'ECOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECOLOGICAL_lag1 + C(Continent),0.531334567339958,0.6697618220855969
mod_2936,Africa,C(Continent),"['CLIMATIC_lag5', 'ECOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECOLOGICAL_lag2 + C(Continent),0.5384003377281289,0.6691396589273279
mod_2937,Africa,C(Continent),"['CLIMATIC_lag5', 'ECOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECOLOGICAL_lag3 + C(Continent),0.5290343356931004,0.669772050646768
mod_2938,Africa,C(Continent),"['CLIMATIC_lag5', 'ECOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECOLOGICAL_lag4 + C(Continent),0.5335887943538784,0.669665288976924
mod_2939,Africa,C(Continent),"['CLIMATIC_lag5', 'ECOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECOLOGICAL_lag5 + C(Continent),0.5408981186811284,0.6689590413329298
mod_2940,Africa,C(Continent),"['CLIMATIC_lag5', 'ECONOMIC_lag1']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECONOMIC_lag1 + C(Continent),0.5496687666428525,0.667046553700713
mod_2941,Africa,C(Continent),"['CLIMATIC_lag5', 'ECONOMIC_lag2']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECONOMIC_lag2 + C(Continent),0.5598655582256284,0.6643473581611501
mod_2942,Africa,C(Continent),"['CLIMATIC_lag5', 'ECONOMIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECONOMIC_lag3 + C(Continent),0.5623606330237492,0.6649613010257556
mod_2943,Africa,C(Continent),"['CLIMATIC_lag5', 'ECONOMIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECONOMIC_lag4 + C(Continent),0.5572324695286961,0.6652217275003428
mod_2944,Africa,C(Continent),"['CLIMATIC_lag5', 'ECONOMIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECONOMIC_lag5 + C(Continent),0.5585990777424173,0.6656161871894692
mod_2945,Africa,C(Continent),"['CLIMATIC_lag5', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag5 + GEOPHYSICAL_lag1 + C(Continent),0.5339270637137105,0.669213911501091
mod_2946,Africa,C(Continent),"['CLIMATIC_lag5', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag5 + GEOPHYSICAL_lag2 + C(Continent),0.5247910848433677,0.6697457265111426
mod_2947,Africa,C(Continent),"['CLIMATIC_lag5', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag5 + GEOPHYSICAL_lag3 + C(Continent),0.5273781689073629,0.6692835769116127
mod_2948,Africa,C(Continent),"['CLIMATIC_lag5', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag5 + GEOPHYSICAL_lag4 + C(Continent),0.5377995713450673,0.6693782161539696
mod_2949,Africa,C(Continent),"['CLIMATIC_lag5', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag5 + GEOPHYSICAL_lag5 + C(Continent),0.5250265203178108,0.6697495395919467
mod_2950,Africa,C(Continent),"['CLIMATIC_lag5', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag5 + TECHNOLOGICAL_lag1 + C(Continent),0.5523749215215087,0.6632567717486062
mod_2951,Africa,C(Continent),"['CLIMATIC_lag5', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag5 + TECHNOLOGICAL_lag2 + C(Continent),0.5279004567989436,0.6665957432307176
mod_2952,Africa,C(Continent),"['CLIMATIC_lag5', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag5 + TECHNOLOGICAL_lag3 + C(Continent),0.530406356216579,0.6648711743631194
mod_2953,Africa,C(Continent),"['CLIMATIC_lag5', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag5 + TECHNOLOGICAL_lag4 + C(Continent),0.5679921413262324,0.6588420800356586
mod_2954,Africa,C(Continent),"['CLIMATIC_lag5', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag5 + TECHNOLOGICAL_lag5 + C(Continent),0.5440047844818254,0.6608953600540446
mod_2955,Africa,C(Continent),"['CONFLICTS_lag1', 'CONFLICTS_lag2']",Infectious_disease_binary ~ CONFLICTS_lag1 + CONFLICTS_lag2 + C(Continent),0.5056407324990302,0.6487661238382003
mod_2956,Africa,C(Continent),"['CONFLICTS_lag1', 'CONFLICTS_lag3']",Infectious_disease_binary ~ CONFLICTS_lag1 + CONFLICTS_lag3 + C(Continent),0.5261626995678362,0.6538150352346741
