ModelID,Scope,FixedEffects,Predictors,Formula,AUC,LogLoss
mod_1724,global,C(Year) + C(Country),"['ECOLOGICAL_lag4', 'ECOLOGICAL_lag5']",Infectious_disease_binary ~ ECOLOGICAL_lag4 + ECOLOGICAL_lag5 + C(Year) + C(Country),0.8519268116042309,0.4192197743951651
mod_1725,global,C(Year) + C(Country),"['ECOLOGICAL_lag4', 'ECONOMIC_lag1']",Infectious_disease_binary ~ ECOLOGICAL_lag4 + ECONOMIC_lag1 + C(Year) + C(Country),0.8522661284798155,0.4126782892781831
mod_1726,global,C(Year) + C(Country),"['ECOLOGICAL_lag4', 'ECONOMIC_lag2']",Infectious_disease_binary ~ ECOLOGICAL_lag4 + ECONOMIC_lag2 + C(Year) + C(Country),0.8529385107470504,0.41160124647919605
mod_1729,global,C(Year) + C(Country),"['ECOLOGICAL_lag4', 'ECONOMIC_lag5']",Infectious_disease_binary ~ ECOLOGICAL_lag4 + ECONOMIC_lag5 + C(Year) + C(Country),0.8520899932190255,0.41928871732805645
mod_1730,global,C(Year) + C(Country),"['ECOLOGICAL_lag4', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ ECOLOGICAL_lag4 + GEOPHYSICAL_lag1 + C(Year) + C(Country),0.8526492177496272,0.41226530307594683
mod_1731,global,C(Year) + C(Country),"['ECOLOGICAL_lag4', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ ECOLOGICAL_lag4 + GEOPHYSICAL_lag2 + C(Year) + C(Country),0.852903205408567,0.4117814281754101
mod_1732,global,C(Year) + C(Country),"['ECOLOGICAL_lag4', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ ECOLOGICAL_lag4 + GEOPHYSICAL_lag3 + C(Year) + C(Country),0.8526576488752352,0.41225294911204713
mod_1733,global,C(Year) + C(Country),"['ECOLOGICAL_lag4', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ ECOLOGICAL_lag4 + GEOPHYSICAL_lag4 + C(Year) + C(Country),0.8526247147908291,0.4122515172891071
mod_1734,global,C(Year) + C(Country),"['ECOLOGICAL_lag4', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ ECOLOGICAL_lag4 + GEOPHYSICAL_lag5 + C(Year) + C(Country),0.8520228177486241,0.4193135718611766
mod_1735,global,C(Year) + C(Country),"['ECOLOGICAL_lag4', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ ECOLOGICAL_lag4 + TECHNOLOGICAL_lag1 + C(Year) + C(Country),0.8527224631533463,0.4120076502618547
mod_1736,global,C(Year) + C(Country),"['ECOLOGICAL_lag4', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ ECOLOGICAL_lag4 + TECHNOLOGICAL_lag2 + C(Year) + C(Country),0.8525622717667951,0.4122312122835825
mod_1737,global,C(Year) + C(Country),"['ECOLOGICAL_lag4', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ ECOLOGICAL_lag4 + TECHNOLOGICAL_lag3 + C(Year) + C(Country),0.8530307261833875,0.4119292152532502
mod_1738,global,C(Year) + C(Country),"['ECOLOGICAL_lag4', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ ECOLOGICAL_lag4 + TECHNOLOGICAL_lag4 + C(Year) + C(Country),0.8543860296248678,0.41013828805963726
mod_1742,global,C(Year) + C(Country),"['ECOLOGICAL_lag5', 'ECONOMIC_lag3']",Infectious_disease_binary ~ ECOLOGICAL_lag5 + ECONOMIC_lag3 + C(Year) + C(Country),0.8519752471365375,0.4192545137947153
mod_1743,global,C(Year) + C(Country),"['ECOLOGICAL_lag5', 'ECONOMIC_lag4']",Infectious_disease_binary ~ ECOLOGICAL_lag5 + ECONOMIC_lag4 + C(Year) + C(Country),0.8520412693799791,0.41925749759147757
mod_1745,global,C(Year) + C(Country),"['ECOLOGICAL_lag5', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ ECOLOGICAL_lag5 + GEOPHYSICAL_lag1 + C(Year) + C(Country),0.8518541583057714,0.41957813183260306
mod_1749,global,C(Year) + C(Country),"['ECOLOGICAL_lag5', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ ECOLOGICAL_lag5 + GEOPHYSICAL_lag5 + C(Year) + C(Country),0.8518235977913398,0.419627574679755
mod_1750,global,C(Year) + C(Country),"['ECOLOGICAL_lag5', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ ECOLOGICAL_lag5 + TECHNOLOGICAL_lag1 + C(Year) + C(Country),0.8519210454694326,0.41938472924121734
mod_1754,global,C(Year) + C(Country),"['ECOLOGICAL_lag5', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ ECOLOGICAL_lag5 + TECHNOLOGICAL_lag5 + C(Year) + C(Country),0.8537777408745152,0.41681365573615003
mod_1755,global,C(Year) + C(Country),"['ECONOMIC_lag1', 'ECONOMIC_lag2']",Infectious_disease_binary ~ ECONOMIC_lag1 + ECONOMIC_lag2 + C(Year) + C(Country),0.8500768480280128,0.4058320312253615
mod_1757,global,C(Year) + C(Country),"['ECONOMIC_lag1', 'ECONOMIC_lag4']",Infectious_disease_binary ~ ECONOMIC_lag1 + ECONOMIC_lag4 + C(Year) + C(Country),0.8528244270786677,0.41211005949739404
mod_1758,global,C(Year) + C(Country),"['ECONOMIC_lag1', 'ECONOMIC_lag5']",Infectious_disease_binary ~ ECONOMIC_lag1 + ECONOMIC_lag5 + C(Year) + C(Country),0.8520885516853258,0.4195338706620666
mod_1760,global,C(Year) + C(Country),"['ECONOMIC_lag1', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ ECONOMIC_lag1 + GEOPHYSICAL_lag2 + C(Year) + C(Country),0.8557145975613558,0.3962103474574539
mod_1761,global,C(Year) + C(Country),"['ECONOMIC_lag1', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ ECONOMIC_lag1 + GEOPHYSICAL_lag3 + C(Year) + C(Country),0.8591627173735121,0.3968437562709199
mod_1763,global,C(Year) + C(Country),"['ECONOMIC_lag1', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ ECONOMIC_lag1 + GEOPHYSICAL_lag5 + C(Year) + C(Country),0.8520138802396866,0.41957812973036174
mod_1764,global,C(Year) + C(Country),"['ECONOMIC_lag1', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ ECONOMIC_lag1 + TECHNOLOGICAL_lag1 + C(Year) + C(Country),0.8546226842713223,0.39614330785416135
mod_1765,global,C(Year) + C(Country),"['ECONOMIC_lag1', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ ECONOMIC_lag1 + TECHNOLOGICAL_lag2 + C(Year) + C(Country),0.8554178973488544,0.3966137893057919
mod_1766,global,C(Year) + C(Country),"['ECONOMIC_lag1', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ ECONOMIC_lag1 + TECHNOLOGICAL_lag3 + C(Year) + C(Country),0.85957096256226,0.39648288006974663
mod_1767,global,C(Year) + C(Country),"['ECONOMIC_lag1', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ ECONOMIC_lag1 + TECHNOLOGICAL_lag4 + C(Year) + C(Country),0.85451565818109,0.4103730717289226
mod_1768,global,C(Year) + C(Country),"['ECONOMIC_lag1', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ ECONOMIC_lag1 + TECHNOLOGICAL_lag5 + C(Year) + C(Country),0.8540971847423461,0.41685727208644696
mod_1769,global,C(Year) + C(Country),"['ECONOMIC_lag2', 'ECONOMIC_lag3']",Infectious_disease_binary ~ ECONOMIC_lag2 + ECONOMIC_lag3 + C(Year) + C(Country),0.8592046136577991,0.39638755778200163
mod_1771,global,C(Year) + C(Country),"['ECONOMIC_lag2', 'ECONOMIC_lag5']",Infectious_disease_binary ~ ECONOMIC_lag2 + ECONOMIC_lag5 + C(Year) + C(Country),0.8522145417306708,0.4191827290333909
mod_1772,global,C(Year) + C(Country),"['ECONOMIC_lag2', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ ECONOMIC_lag2 + GEOPHYSICAL_lag1 + C(Year) + C(Country),0.8553385990938616,0.3965518709808598
mod_1773,global,C(Year) + C(Country),"['ECONOMIC_lag2', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ ECONOMIC_lag2 + GEOPHYSICAL_lag2 + C(Year) + C(Country),0.8556161429863367,0.3960777076028681
mod_1775,global,C(Year) + C(Country),"['ECONOMIC_lag2', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ ECONOMIC_lag2 + GEOPHYSICAL_lag4 + C(Year) + C(Country),0.8527730499069941,0.41203010372070076
mod_1776,global,C(Year) + C(Country),"['ECONOMIC_lag2', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ ECONOMIC_lag2 + GEOPHYSICAL_lag5 + C(Year) + C(Country),0.8521649529714046,0.4192716584243524
mod_1777,global,C(Year) + C(Country),"['ECONOMIC_lag2', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ ECONOMIC_lag2 + TECHNOLOGICAL_lag1 + C(Year) + C(Country),0.8554352716856226,0.3962907935985837
mod_1778,global,C(Year) + C(Country),"['ECONOMIC_lag2', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ ECONOMIC_lag2 + TECHNOLOGICAL_lag2 + C(Year) + C(Country),0.8552566278639813,0.39658922943943536
mod_1779,global,C(Year) + C(Country),"['ECONOMIC_lag2', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ ECONOMIC_lag2 + TECHNOLOGICAL_lag3 + C(Year) + C(Country),0.8596893439236748,0.39610108704785046
mod_1780,global,C(Year) + C(Country),"['ECONOMIC_lag2', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ ECONOMIC_lag2 + TECHNOLOGICAL_lag4 + C(Year) + C(Country),0.8547638494411745,0.40992418284304116
mod_1781,global,C(Year) + C(Country),"['ECONOMIC_lag2', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ ECONOMIC_lag2 + TECHNOLOGICAL_lag5 + C(Year) + C(Country),0.8540631645470356,0.4165790523099321
mod_1782,global,C(Year) + C(Country),"['ECONOMIC_lag3', 'ECONOMIC_lag4']",Infectious_disease_binary ~ ECONOMIC_lag3 + ECONOMIC_lag4 + C(Year) + C(Country),0.8527748942157208,0.41202753972945055
mod_1783,global,C(Year) + C(Country),"['ECONOMIC_lag3', 'ECONOMIC_lag5']",Infectious_disease_binary ~ ECONOMIC_lag3 + ECONOMIC_lag5 + C(Year) + C(Country),0.8521121928379993,0.4192027583005952
mod_1784,global,C(Year) + C(Country),"['ECONOMIC_lag3', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ ECONOMIC_lag3 + GEOPHYSICAL_lag1 + C(Year) + C(Country),0.859035810605411,0.39660976909228113
mod_1785,global,C(Year) + C(Country),"['ECONOMIC_lag3', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ ECONOMIC_lag3 + GEOPHYSICAL_lag2 + C(Year) + C(Country),0.8593366356699119,0.39616522698303697
mod_1788,global,C(Year) + C(Country),"['ECONOMIC_lag3', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ ECONOMIC_lag3 + GEOPHYSICAL_lag5 + C(Year) + C(Country),0.8519862027926544,0.41936614256406596
mod_1789,global,C(Year) + C(Country),"['ECONOMIC_lag3', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ ECONOMIC_lag3 + TECHNOLOGICAL_lag1 + C(Year) + C(Country),0.8592216644711714,0.396358624171516
mod_1790,global,C(Year) + C(Country),"['ECONOMIC_lag3', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ ECONOMIC_lag3 + TECHNOLOGICAL_lag2 + C(Year) + C(Country),0.8591032831097567,0.396577802542829
mod_1791,global,C(Year) + C(Country),"['ECONOMIC_lag3', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ ECONOMIC_lag3 + TECHNOLOGICAL_lag3 + C(Year) + C(Country),0.8595061694714442,0.3962640783899693
mod_1796,global,C(Year) + C(Country),"['ECONOMIC_lag4', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ ECONOMIC_lag4 + GEOPHYSICAL_lag2 + C(Year) + C(Country),0.8530810494643601,0.4116961549140743
mod_1802,global,C(Year) + C(Country),"['ECONOMIC_lag4', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ ECONOMIC_lag4 + TECHNOLOGICAL_lag3 + C(Year) + C(Country),0.8531292649639306,0.4118468041494047
mod_1803,global,C(Year) + C(Country),"['ECONOMIC_lag4', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ ECONOMIC_lag4 + TECHNOLOGICAL_lag4 + C(Year) + C(Country),0.8545504365742228,0.410071497356954
mod_1804,global,C(Year) + C(Country),"['ECONOMIC_lag4', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ ECONOMIC_lag4 + TECHNOLOGICAL_lag5 + C(Year) + C(Country),0.8540164588551685,0.4166624811864466
mod_1805,global,C(Year) + C(Country),"['ECONOMIC_lag5', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ ECONOMIC_lag5 + GEOPHYSICAL_lag1 + C(Year) + C(Country),0.8519576604254023,0.41966407835532243
mod_1808,global,C(Year) + C(Country),"['ECONOMIC_lag5', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ ECONOMIC_lag5 + GEOPHYSICAL_lag4 + C(Year) + C(Country),0.8518743397775657,0.4196936631191696
mod_1809,global,C(Year) + C(Country),"['ECONOMIC_lag5', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ ECONOMIC_lag5 + GEOPHYSICAL_lag5 + C(Year) + C(Country),0.851922775309872,0.4196968009923173
mod_1810,global,C(Year) + C(Country),"['ECONOMIC_lag5', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ ECONOMIC_lag5 + TECHNOLOGICAL_lag1 + C(Year) + C(Country),0.8520023479700898,0.4194875110552896
mod_1811,global,C(Year) + C(Country),"['ECONOMIC_lag5', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ ECONOMIC_lag5 + TECHNOLOGICAL_lag2 + C(Year) + C(Country),0.8519412269412269,0.41969512383419827
mod_1812,global,C(Year) + C(Country),"['ECONOMIC_lag5', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ ECONOMIC_lag5 + TECHNOLOGICAL_lag3 + C(Year) + C(Country),0.8521955134858361,0.4194198199496599
mod_1813,global,C(Year) + C(Country),"['ECONOMIC_lag5', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ ECONOMIC_lag5 + TECHNOLOGICAL_lag4 + C(Year) + C(Country),0.8535972608553255,0.4178014252429263
mod_1814,global,C(Year) + C(Country),"['ECONOMIC_lag5', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ ECONOMIC_lag5 + TECHNOLOGICAL_lag5 + C(Year) + C(Country),0.8539265071523137,0.4169253432285381
mod_1815,global,C(Year) + C(Country),"['GEOPHYSICAL_lag1', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ GEOPHYSICAL_lag1 + GEOPHYSICAL_lag2 + C(Year) + C(Country),0.8555635744802177,0.3963004424019754
mod_1816,global,C(Year) + C(Country),"['GEOPHYSICAL_lag1', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ GEOPHYSICAL_lag1 + GEOPHYSICAL_lag3 + C(Year) + C(Country),0.8589495822063558,0.39699575160628175
mod_1817,global,C(Year) + C(Country),"['GEOPHYSICAL_lag1', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ GEOPHYSICAL_lag1 + GEOPHYSICAL_lag4 + C(Year) + C(Country),0.8525306550457652,0.41262141469345537
mod_1819,global,C(Year) + C(Country),"['GEOPHYSICAL_lag1', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ GEOPHYSICAL_lag1 + TECHNOLOGICAL_lag1 + C(Year) + C(Country),0.8546511155626392,0.3961391197003066
mod_1820,global,C(Year) + C(Country),"['GEOPHYSICAL_lag1', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ GEOPHYSICAL_lag1 + TECHNOLOGICAL_lag2 + C(Year) + C(Country),0.8552791254026169,0.39669664406005795
mod_1821,global,C(Year) + C(Country),"['GEOPHYSICAL_lag1', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ GEOPHYSICAL_lag1 + TECHNOLOGICAL_lag3 + C(Year) + C(Country),0.8593522249849954,0.39663070451210364
mod_1822,global,C(Year) + C(Country),"['GEOPHYSICAL_lag1', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ GEOPHYSICAL_lag1 + TECHNOLOGICAL_lag4 + C(Year) + C(Country),0.8543191075653545,0.4104321476596719
mod_1824,global,C(Year) + C(Country),"['GEOPHYSICAL_lag2', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ GEOPHYSICAL_lag2 + GEOPHYSICAL_lag3 + C(Year) + C(Country),0.8592221516372679,0.3965430490983778
mod_1825,global,C(Year) + C(Country),"['GEOPHYSICAL_lag2', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ GEOPHYSICAL_lag2 + GEOPHYSICAL_lag4 + C(Year) + C(Country),0.8528318043135746,0.4121390043079501
mod_1826,global,C(Year) + C(Country),"['GEOPHYSICAL_lag2', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ GEOPHYSICAL_lag2 + GEOPHYSICAL_lag5 + C(Year) + C(Country),0.8520677936000516,0.41936514420750304
mod_1827,global,C(Year) + C(Country),"['GEOPHYSICAL_lag2', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ GEOPHYSICAL_lag2 + TECHNOLOGICAL_lag1 + C(Year) + C(Country),0.8557337538813822,0.3960604602983148
mod_1828,global,C(Year) + C(Country),"['GEOPHYSICAL_lag2', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ GEOPHYSICAL_lag2 + TECHNOLOGICAL_lag2 + C(Year) + C(Country),0.855625052902628,0.3962066375607755
mod_1829,global,C(Year) + C(Country),"['GEOPHYSICAL_lag2', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ GEOPHYSICAL_lag2 + TECHNOLOGICAL_lag3 + C(Year) + C(Country),0.8596766776051694,0.3961887235633592
mod_1831,global,C(Year) + C(Country),"['GEOPHYSICAL_lag2', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ GEOPHYSICAL_lag2 + TECHNOLOGICAL_lag5 + C(Year) + C(Country),0.8540233782169266,0.41652731535212884
mod_1832,global,C(Year) + C(Country),"['GEOPHYSICAL_lag3', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ GEOPHYSICAL_lag3 + GEOPHYSICAL_lag4 + C(Year) + C(Country),0.8524379126640776,0.41265070845995855
mod_1833,global,C(Year) + C(Country),"['GEOPHYSICAL_lag3', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ GEOPHYSICAL_lag3 + GEOPHYSICAL_lag5 + C(Year) + C(Country),0.8518665554955878,0.41972718871536246
mod_1834,global,C(Year) + C(Country),"['GEOPHYSICAL_lag3', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ GEOPHYSICAL_lag3 + TECHNOLOGICAL_lag1 + C(Year) + C(Country),0.8591848834308965,0.39672363250512466
mod_1835,global,C(Year) + C(Country),"['GEOPHYSICAL_lag3', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ GEOPHYSICAL_lag3 + TECHNOLOGICAL_lag2 + C(Year) + C(Country),0.858836803255049,0.39701400355789546
mod_1836,global,C(Year) + C(Country),"['GEOPHYSICAL_lag3', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ GEOPHYSICAL_lag3 + TECHNOLOGICAL_lag3 + C(Year) + C(Country),0.8593902239405111,0.39663099905401444
mod_1837,global,C(Year) + C(Country),"['GEOPHYSICAL_lag3', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ GEOPHYSICAL_lag3 + TECHNOLOGICAL_lag4 + C(Year) + C(Country),0.8543391314886734,0.41046499768924355
mod_1838,global,C(Year) + C(Country),"['GEOPHYSICAL_lag3', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ GEOPHYSICAL_lag3 + TECHNOLOGICAL_lag5 + C(Year) + C(Country),0.8538916220367833,0.4169852987734508
mod_1839,global,C(Year) + C(Country),"['GEOPHYSICAL_lag4', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ GEOPHYSICAL_lag4 + GEOPHYSICAL_lag5 + C(Year) + C(Country),0.8517319162480452,0.4197743422635283
mod_1840,global,C(Year) + C(Country),"['GEOPHYSICAL_lag4', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ GEOPHYSICAL_lag4 + TECHNOLOGICAL_lag1 + C(Year) + C(Country),0.8527003314486256,0.4123532877627228
mod_1841,global,C(Year) + C(Country),"['GEOPHYSICAL_lag4', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ GEOPHYSICAL_lag4 + TECHNOLOGICAL_lag2 + C(Year) + C(Country),0.8524199965221607,0.4126116701541215
mod_1842,global,C(Year) + C(Country),"['GEOPHYSICAL_lag4', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ GEOPHYSICAL_lag4 + TECHNOLOGICAL_lag3 + C(Year) + C(Country),0.8528657922886818,0.4122948342481723
mod_1846,global,C(Year) + C(Country),"['GEOPHYSICAL_lag5', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ GEOPHYSICAL_lag5 + TECHNOLOGICAL_lag2 + C(Year) + C(Country),0.8518374365148558,0.41972567497146895
mod_1847,global,C(Year) + C(Country),"['GEOPHYSICAL_lag5', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ GEOPHYSICAL_lag5 + TECHNOLOGICAL_lag3 + C(Year) + C(Country),0.8521799449218804,0.4194553922137132
mod_1849,global,C(Year) + C(Country),"['GEOPHYSICAL_lag5', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ GEOPHYSICAL_lag5 + TECHNOLOGICAL_lag5 + C(Year) + C(Country),0.8538754768593477,0.41697382884313683
mod_1850,global,C(Year) + C(Country),"['TECHNOLOGICAL_lag1', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ TECHNOLOGICAL_lag1 + TECHNOLOGICAL_lag2 + C(Year) + C(Country),0.8554165608614107,0.3965034284214662
mod_1851,global,C(Year) + C(Country),"['TECHNOLOGICAL_lag1', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ TECHNOLOGICAL_lag1 + TECHNOLOGICAL_lag3 + C(Year) + C(Country),0.8594810804174821,0.3965376377762748
mod_1852,global,C(Year) + C(Country),"['TECHNOLOGICAL_lag1', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ TECHNOLOGICAL_lag1 + TECHNOLOGICAL_lag4 + C(Year) + C(Country),0.8543538859584873,0.41045834213554344
mod_1853,global,C(Year) + C(Country),"['TECHNOLOGICAL_lag1', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ TECHNOLOGICAL_lag1 + TECHNOLOGICAL_lag5 + C(Year) + C(Country),0.8539732128441807,0.4169525827447679
mod_1856,global,C(Year) + C(Country),"['TECHNOLOGICAL_lag2', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ TECHNOLOGICAL_lag2 + TECHNOLOGICAL_lag5 + C(Year) + C(Country),0.8541513864094511,0.4167203908498299
mod_1858,global,C(Year) + C(Country),"['TECHNOLOGICAL_lag3', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ TECHNOLOGICAL_lag3 + TECHNOLOGICAL_lag5 + C(Year) + C(Country),0.8538659627369305,0.41694132465219597
mod_1859,global,C(Year) + C(Country),"['TECHNOLOGICAL_lag4', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ TECHNOLOGICAL_lag4 + TECHNOLOGICAL_lag5 + C(Year) + C(Country),0.8543312898151608,0.416621671573443
mod_1860,Africa,,['CLIMATIC_lag1'],Infectious_disease_binary ~ CLIMATIC_lag1,0.5810362813559196,0.6380839919935355
mod_1861,Africa,,['CLIMATIC_lag2'],Infectious_disease_binary ~ CLIMATIC_lag2,0.576044750219464,0.6400350321353546
mod_1862,Africa,,['CLIMATIC_lag3'],Infectious_disease_binary ~ CLIMATIC_lag3,0.5278913544862178,0.6523711912519413
mod_1863,Africa,,['CLIMATIC_lag4'],Infectious_disease_binary ~ CLIMATIC_lag4,0.5208467734052743,0.6637110743910832
mod_1864,Africa,,['CLIMATIC_lag5'],Infectious_disease_binary ~ CLIMATIC_lag5,0.5274782966378733,0.6697896001692702
mod_1865,Africa,,['CONFLICTS_lag1'],Infectious_disease_binary ~ CONFLICTS_lag1,0.5746936335928305,0.6475546231297136
mod_1866,Africa,,['CONFLICTS_lag2'],Infectious_disease_binary ~ CONFLICTS_lag2,0.5957230059408366,0.6488688681736228
mod_1867,Africa,,['CONFLICTS_lag3'],Infectious_disease_binary ~ CONFLICTS_lag3,0.5797286101345753,0.6538603346318795
mod_1868,Africa,,['CONFLICTS_lag4'],Infectious_disease_binary ~ CONFLICTS_lag4,0.4173313393153872,0.6638127219259234
mod_1869,Africa,,['CONFLICTS_lag5'],Infectious_disease_binary ~ CONFLICTS_lag5,0.4031223614989933,0.670045837411247
mod_1870,Africa,,['ECOLOGICAL_lag1'],Infectious_disease_binary ~ ECOLOGICAL_lag1,0.502201457491081,0.6475139727371956
mod_1871,Africa,,['ECOLOGICAL_lag2'],Infectious_disease_binary ~ ECOLOGICAL_lag2,0.5098973113120879,0.6479591187116865
mod_1872,Africa,,['ECOLOGICAL_lag3'],Infectious_disease_binary ~ ECOLOGICAL_lag3,0.5051165498555722,0.6536102171347262
mod_1873,Africa,,['ECOLOGICAL_lag4'],Infectious_disease_binary ~ ECOLOGICAL_lag4,0.5057572380896526,0.663652310961145
mod_1874,Africa,,['ECOLOGICAL_lag5'],Infectious_disease_binary ~ ECOLOGICAL_lag5,0.5083024831677166,0.6694397254331245
mod_1875,Africa,,['ECONOMIC_lag1'],Infectious_disease_binary ~ ECONOMIC_lag1,0.5259478703775889,0.6465022328722919
mod_1876,Africa,,['ECONOMIC_lag2'],Infectious_disease_binary ~ ECONOMIC_lag2,0.5286650470571423,0.6472757277353908
mod_1877,Africa,,['ECONOMIC_lag3'],Infectious_disease_binary ~ ECONOMIC_lag3,0.5314539062674937,0.6518722957743432
mod_1878,Africa,,['ECONOMIC_lag4'],Infectious_disease_binary ~ ECONOMIC_lag4,0.5361415752741775,0.6610101349425874
mod_1879,Africa,,['ECONOMIC_lag5'],Infectious_disease_binary ~ ECONOMIC_lag5,0.5409170617652789,0.6663570339701156
mod_1880,Africa,,['GEOPHYSICAL_lag1'],Infectious_disease_binary ~ GEOPHYSICAL_lag1,0.5035509175214484,0.6474130248260533
mod_1881,Africa,,['GEOPHYSICAL_lag2'],Infectious_disease_binary ~ GEOPHYSICAL_lag2,0.5003082702161975,0.6488678813876797
mod_1882,Africa,,['GEOPHYSICAL_lag3'],Infectious_disease_binary ~ GEOPHYSICAL_lag3,0.5049239794890168,0.653599538055298
mod_1883,Africa,,['GEOPHYSICAL_lag4'],Infectious_disease_binary ~ GEOPHYSICAL_lag4,0.5024876351338142,0.6639160468463783
mod_1884,Africa,,['GEOPHYSICAL_lag5'],Infectious_disease_binary ~ GEOPHYSICAL_lag5,0.5040484076984694,0.6699870589746918
mod_1885,Africa,,['TECHNOLOGICAL_lag1'],Infectious_disease_binary ~ TECHNOLOGICAL_lag1,0.5720169879755129,0.6382253845655053
mod_1886,Africa,,['TECHNOLOGICAL_lag2'],Infectious_disease_binary ~ TECHNOLOGICAL_lag2,0.542245268766715,0.6436654859489356
